Tweet,Sentiment,Sentiment Score,Original Label
Could you please explain why you praised the research of an anti-Muslim and anti-immigrant foundation linked to Orban's far-right government?  Or why you are hosting events at the Hungarian Embassy for this foundation?,Positive,0.7059,Non-hate
"Was a legal Resident until she was Convicted of Shoplifting Deported then Came Back Illegally  Now She wants U,S Taxpayers to pay her Medical Bills  #SendHerBack let her family go with her !  #Immigration",Positive,0.1007,Hate
"Italy and France try to patch up migrant row, draw papal rebuke    Send them to the Vatican...",Neutral,0.0,Hate
"@user @user in an interview with @user Trump doesn't need Congress to Build The Wall.We are being invaded by a foreign country; defending our Borders is the # 1 job of the Commander-In-Chief, use DOD funds.""PLEASE @user",Neutral,0.0,Hate
If you hate fuckboys it's only cause you let one break your stupid little heart... Dumb dumb,Negative,-0.8501,Non-hate
"@user Then don't be a whore and open your legs for everyone, and not fuck everyone you want, and magically, you'll prevent getting an STD.",Positive,0.7712,Hate
@ THE BROKE BITCHES WHO ARE PARTYING IN MY OVARIES. I HOPE YOU FUCKING DIE AND ROT IN HELL YOU STUPID UGLY ASS BITCH,Negative,-0.9863,Hate
@user @user We need to keep saying it until its built! #BuildThatWall,Neutral,0.0,Hate
ICE: 124 illegal immigrants released from jail later charged in 138 murder cases #BuildTheWall #EnforceUSLaws#KeepAmericansSafeThis is all the Congress should be comtemplating!#BanSanctuaryCities #NoAmnesty #NoDACADeal #EndChainMigration #Deport,Negative,-0.8858,Hate
"@user Facts! like bitch stfu & sit in the corner hoe. Catch a fit in the corner, facing the wall",Positive,0.126,Hate
#information_warfare,Neutral,0.0,Non-hate
Here comes the results of socialism. To all Liberals who want communism; here comes your new roomies. #BuildThatWall,Positive,0.0772,Hate
Iraqi Immigrant Accused Of Critically Wounding Colorado Cop Evaded Deportation Despite Criminal Record,Positive,0.1471,Non-hate
And why should he now buckle to their demands that he swear undying trust for these A******* ?????  THEY are the enemy of this nation! #Treason,Negative,-0.6759,Non-hate
"Trump Administration May Be Creating 'Permanently Orphaned' Immigrant Kids, Judge Says – Texas Monthly",Positive,0.296,Non-hate
"@user Families should not bring their kids into a country illegally, would you?  We can’t afford them #sendthemhome",Neutral,0.0,Hate
Effects of Third World Immigration into Canada via @user,Neutral,0.0,Non-hate
THINGS GOT HEATED: BREAKING: Woman Sets Pedophile Muslim Man on Fire After Catching Him Rape 7 -Yr -Old Daughter,Negative,-0.7964,Non-hate
#FactCheck true #WakeUpAmerica #LeftistSedition #DemocratsHateAmerica #OpenYourEyes #FreeYourMind #BuildTheWall #StopTheInvasion,Positive,0.4215,Non-hate
Youth #Care Worker Accused of Sexually Abusing #Immigrant Boys - #PrescientInfo,Negative,-0.25,Non-hate
"This year a young immigrant from Mali saved the life of a child in France. The President of France personally awarded him a National hero medal for bravery after inviting him to the Elysée Palace, offered him French citizenship and a job.  This year, the…https://t.co/hKdEgTi5ya",Positive,0.9493,Non-hate
"'Come up here and say somethin now you broke, beggin, fingers in the booty ass bitch'",Negative,-0.8779,Hate
Goals AF,Neutral,0.0,Non-hate
"Hmm... Someone named ""Garcia"" wants to eliminate the US/Mexico border. Imagine my surprise.What's it called when a foreign agent enters your country &amp; sabotages your #BorderSecurity for the benefit of their own country?#StopTheInvasion #SecureTheBorder #BuildTheWall #NoIllegals",Positive,0.4588,Hate
@user Coming from a hysterical woman.,Neutral,-0.0258,Non-hate
@user Hahahahahahahaha no wonder you work for the sun you thick kunt.,Negative,-0.296,Non-hate
@user you guys nailed it. I've had 3 seperate fits of hysterical laughter and I didn't even make it to the school yet.,Positive,0.4767,Non-hate
American #FamiliesBelongTogether but the #Democrat Socialist Party Keeps allowing Illegals to Kill them  #FamiliesBelongTogetherMarch  #AmericansFirst Not Illegals Breaking #Inmigration laws,Negative,-0.6124,Hate
@user this your whore you going to marry and lie to me about will never marry women who show body to public,Negative,-0.6486,Hate
Russian immigrant seeks Democratic nomination for Alaska’s U.S. House seat,Neutral,0.0,Non-hate
dawgg im fr boutta roast this bitch LMFOAOO DONT EVER POST IAN AGAIN U STUPID ASS SLUT,Negative,-0.9607,Hate
Fox News host: Lock Clinton up Get this CUNT Pirro off the air. She is a woman hating woman.,Negative,-0.8388,Hate
"@user sorry sweetie, but women are the causes of all problems",Negative,-0.3818,Hate
Thousands march in #Munich to show support for migrants,Positive,0.4019,Non-hate
How to Pronounce Whore Eyed Cunt ↺RT❤ #,Negative,-0.5106,Non-hate
@user bitches love electric toothbrushes in their twats...,Positive,0.0772,Hate
"Can you bitches stop pulling ya pants up above your belly button, you look like my fuckin grandfather",Negative,-0.5574,Hate
"Last week, Her Justice staff members spoke about immigrant detention, focusing on the inhumane treatment and poor conditions they observed volunteering at South Texas Family Residential Center in Dilley, TX and how chaotic policy changes continue to adversely affect detainees.",Negative,-0.4528,Non-hate
@user : Vogue hijabi cover star on growing up in a #refugee camp via @user #WithRefugees #WorldRefugeeDay @user @user @user @user,Positive,0.1779,Non-hate
"* Croatia ðŸ‡­ðŸ‡·:  Last Wednesday, illegal migrants from Iran were detained in a neighborhood near ZapreÅ¡iÄ‡.  #v4 #visegrad",Negative,-0.743,Hate
"Paris dont like tentrefugees. Now they bring them to the parque ""Bois de Bologne"". Close of this place life the most rich people of France in the Avenue Foch. The rich have made big walls around their property.",Positive,0.7494,Hate
"Alabama: Illegals Force 13-Year-Old Girl to Watch Murder of her Grandmother, Then Behead Girl#IllegalAliens #Alabama #Animals #KAG#RollTide #WalkAway #LockThemAllUp #SendThemBack #BuildTheWall #MAGA #Trump #Trump2020 #QResearch #PatriotsFight #RedPill",Negative,-0.6908,Hate
"Like if you didnt want to have a party, don't fucking broadcast it #ThatsTheShitIDontLike #WomenSuck",Positive,0.6096,Hate
@user Cameron you could not stop migration in ur one of many broken promises y do we need to stay in Europe to rub it in,Positive,0.0997,Non-hate
"@user I know you do, slut",Negative,-0.5859,Hate
When you thought you'd try a little s &; m and now your ass hurts so bad you can hardly sit,Negative,-0.8858,Non-hate
"⁦@RepMcClintock⁩ has voted to destroy the #ACA more times than I can count. Don’t give him another opportunity. Choose to support healthcare, science, immigrant rights, civil rights &amp; social justice. Choose ⁦@Morse4America⁩ #TeamMorse",Positive,0.6597,Non-hate
cocks of the beasts we keep. The life of a slut or breeding whore is quite exciting.”,Negative,-0.8442,Non-hate
Immigrant Health Workers in the UK,Neutral,0.0,Non-hate
That's the original it came from. But I appreciate the fact that you think I would follow or steal from u. Sit down,Neutral,-0.0258,Non-hate
"Illegal immigration drives up real estate prices, widens wealth-gaps, reduces high-tech investment, increases state and local tax burdens, hurts kids’ schools and college education, pushes Americans away from high-tech jobs",Negative,-0.8481,Hate
"@user Some women are aggressive, promiscuous whores, but all women must try harder not to make men feel uncomf…",Negative,-0.4497,Hate
"Totally out of control. These people @user @user @user @user need to be reigned in. Hotel rooms for opportunist migrants, millions being spent trying to stuff the genie back in the bottle, no end or strategy in sight.",Negative,-0.25,Hate
@user Wake Up & Prepare to Stop the Evil Dead in it's Tracks! #SendThemBack #DeportTheUndesirables #KickOutTheLyers #SaveTheWorldUnderTheOneTrueGod,Negative,-0.9041,Hate
"Please rape my slut cunt and fill it up to the brim with thick, hot cum",Negative,-0.886,Non-hate
As long as the position is on all fours who cares,Positive,0.4588,Non-hate
@user well stfu then BITCH you coming to some yeen got NO BUSINESS being in. You need to mind the business that pays you hoe,Negative,-0.7481,Hate
When the pizza man is more than a minute late,Neutral,0.0,Non-hate
"LIBYA TELLS ITALY: ""We don't care how much you pay us, we don't want to take back the migrant wannabes that you reject because “they include terrorists, criminals, and human traffickers"" via @user",Negative,-0.9294,Non-hate
"You ever be talkin to someone that you really wanna fuck, then they say one thing and all of the sudden you have no desire to fuck at all?",Negative,-0.8603,Non-hate
"500,000 angry Democrat women swarm Hollywood to protest rampant rape, misogyny and sexism Oh, wait............. Ne…",Negative,-0.875,Hate
Number of illegal migrants in Ukraine grows by 22%,Negative,-0.5106,Non-hate
@user I get suspended at least every other day. But you still see that skank whore Chelsea Handler still tweeting away.,Negative,-0.8402,Hate
"RT @user Her:I don't get what u want outta this relationship Him:Well, I was only looking for a bj but u kept coming back",Neutral,0.0387,Non-hate
Imagine when all the EU migrants go home after #Brexit. No more baguettes or pizza. People in the UK will be reduced to just eating traditional UK foods. Like chicken Balti.,Positive,0.0772,Hate
"An undercount would allow the federal government to direct resources away from California, which has the largest #immigrant population in the country.  #Census takers could miss counting millions of #Californians, researchers say",Positive,0.0772,Non-hate
Nikki Haley: UN can’t 'dictate' US immigration policy,Neutral,0.0,Non-hate
I cannot stand girls that ALWAYS have to have a boyfriend. #AttentionWhores #WomenSuck,Neutral,0.0,Hate
@user Why you getting so hysterical.,Negative,-0.1258,Non-hate
"THIS WOMEN CAN DO ONLY ONE THINK, BACK INTO HER RAT🐀 HOLE NEVER TO COME OUT AGAIN🐀IF SHE SHOW UP ON SURFACE AM CALL…",Neutral,0.0,Hate
#ACTNOW! #USA #EB5 #EB5Visa #Immigrant #Foreign #Investor #Visa Program Laws ARE Changing! $500k #Investment. Payment plans available. Use #bitcoin #ether #cryptocurrency. Become a US Citizen! Visit us at Contact us TODAY at gbibuildingco@outlook.com. RT,Neutral,0.0,Non-hate
The Latest: Spanish PM lets migrant boat dock at Valencia    You idiots are killing Spain with islamists...,Negative,-0.6597,Hate
Afghan and Pakistani migrants were shot at as they tried to invade Hungary - Free Speech Time - @user,Positive,0.5106,Non-hate
@user shut the fuck up hes not gonna dick you was gonna send u this dope steroline edit but u can go cry to olly,Negative,-0.6756,Hate
"you low life scum, pathetic, deprave, pile of shit, maggots. like i said that brainless skank bitch should've died…",Negative,-0.8934,Hate
@user @user bitch we r now TxF sluts,Negative,-0.8176,Non-hate
@user At the very least Ryan and McConnell need to force the dems to vote against the wall.,Neutral,0.0,Non-hate
Russia Liquidates Its US Treasury Holdings | Zero Hedge   No surprise here...,Neutral,-0.0036,Non-hate
#FactCheck wow #FactsMatter #VoteDemsOut #RedWaveRising2018 #StopTheInvasion #BuildTheWall #DeportThemAll #EndSanctuaryCities #TakeAmericaBack #WalkAwayMovementGrowing #MAGA,Positive,0.5859,Hate
@user @user @user THIS CANNOT BE ALLOWED TO HAPPEN----CHILD KIDNAPPER AND MOLESTER MILLER NEEDS TO BE GONE!,Negative,-0.6514,Hate
@user  IDS the man who smirks at his own policies and implications on his own people y wont he admit its migration that fuels this,Negative,-0.1511,Non-hate
UN seeks new funding pledges for Palestinian refugees...,Neutral,0.0,Non-hate
"@user Total lie. CONG is the main culprit for influx of illegal migrants both Bangladeshis&amp; Rhongyias. If they deported few, millions came during their tenures&amp; they encouraged Muslim illegal migrants&amp;shooed away Hindu migrants",Negative,-0.6908,Hate
Sigh...,Neutral,0.0258,Non-hate
Immigration Will Not Make America Great Again,Negative,-0.5096,Hate
"Obama, our SMALLEST president. Must take credit for all good; disavows all that was bad during his 8 year assault on our great country.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #LiberalismIsAMentalDisorder #NRA",Positive,0.3182,Hate
@user This trashy whore gold digger at again trying be something that makes her think shes good ughhh not happening hoe bag pos,Negative,-0.34,Hate
When his dick game is garbage but his mouth game is fire AF,Negative,-0.6428,Non-hate
"“The verification will play a key role in establishing refugees’ identities and their declared places of origin in Myanmar. It will help to preserve their right to voluntarily return home, if and when they decide that the conditions are right to do so.”",Positive,0.6249,Non-hate
I recently read a book with a passage between a woman and a powerful man. I had to ask author if it was rape or nah. That's how blurry it is,Negative,-0.5719,Non-hate
#Rohingya refugees move to higher ground to avert loss of lives in the upcoming monsoon season #ucanews #voiceforthevoiceless #refugee #Bangladesh @user @user @user @user @user,Negative,-0.4588,Non-hate
Tesla Driving Russian Immigrant Running As A Democrat For US House Seat In Alaska,Neutral,0.0,Non-hate
Never try to Holla at women who dissed you in his school I got called misogynistic egotistical whore monger damn bitch OK have a nice day 😂,Negative,-0.6208,Non-hate
"HIV-positive shelter worker in Mesa sexually abused 8 immigrant boys, authorities say",Negative,-0.5106,Non-hate
#TeenWolf #menstruafacts Question of the Day: When does a #feminist forget feminism? Answer: When the restaurant check hits the table.,Negative,-0.2263,Hate
"""The church's position on immigration will define its witness to a hurt and broken world."" - Welcoming the Stranger. This updated book is written by World Relief's Matthew Soerens and Jenny Yang. Find your copy today!",Negative,-0.5983,Non-hate
"@user @user Grant you the first point, but it was a joke more than an insult.About the second point though, calling an hysterical person hysterical doesn't set anyone back. There are hysterical women (and men), bitches and douchebags, ass",Negative,-0.8402,Non-hate
"No your not! You are scroungers/soldiers coming to create a caliphate or create chaos. Go home, look after your girlfriends/wives/kids. All fighting age. The last thing you are, are refugees! Bugger off! Bye, bey, cheers....",Negative,-0.4545,Hate
"#act4_southernsyria Apparently secret meeting this week bet #angelamerkel @user &amp;Russia fm Lavrov&amp;headRussian army- #Europe will come in&amp;help rebuild #Syria ,which Russia wants -sothat what Europe wants most can materialize ‘“ returnof #refugees -German journo #datelinelondon",Neutral,0.0,Non-hate
"Make Canada like Hungary Again:Prime Minster Viktor OrbÃ¡n has vowed to not allow his CHRISTIAN country to be changed by incompatible Jihadi Invaders.   OrbÃ¡n, has warned: “Europe is under invasion, countries that don’t stop immigration will be lost”",Negative,-0.354,Hate
"I am an immigrant. I live with my child. I am a 29 year old female. I earned $13,000 last year. I work 40 hours per week. I have a Bachelor's degree in accounting. I live in MI cc'Rep. John Moolenaar. #ImmigrantsAreUS",Neutral,0.0,Non-hate
"Africans having their say about Blacks in Europe, and Europeans in Africa, at the #LandExpropriationHearings, currently underway in #SouthAfrica.  #SendThemBack",Neutral,0.0,Hate
Dems suggest Kavanaugh should NOT be considered for SCOTUS b/c #Trump is under investigation!NEVER MIND that said investigation is a TRUMPed-up phony witch-hunt begun by Dems in the 1st place#POTUS #MAGA #DrainTheSwamp #VoteRed #NEWS #NoDACA #KAG #GetOutTheVote #BuildTheWall,Neutral,0.0,Hate
"He is in and out of jail. He's a bum , he a pussy bitch ! He just ain't shit ! I pray his next child he do wayyyyy better with fr.",Positive,0.6004,Non-hate
