Tweet,Sentiment,Sentiment Score,Original Label
@user The system will use what you give it. OS is designed to keep things in RAM instead of paging them out.,Neutral,0.0,Non-hate
@user Rubbing Her Cunt With Her Panties Down Is Such A Pleasure To Watch And Perv At ♥️ This Woman Is A Bea…,Positive,0.6908,Non-hate
@user I though in a free country you could worship whoever you want too? Isnt america the home of the free? You're a cunt,Positive,0.7399,Non-hate
Lifers wouldn't rape this sour faced cunt,Positive,0.1376,Hate
How incompetent was Obama doesnt know were wall goes on the border not around. #BuildThatWall #BuildTheWall #obamalegacy #obamalibrary,Negative,-0.4767,Hate
#StopTheInvasion,Neutral,0.0,Hate
"Don't fix yo mouth to say whatchu gone do, I told that hoe bitch u know ion play that!",Negative,-0.4003,Hate
@user @user @user the stupidity of liberal women is relentless! Please stay in your perverted hole LA,Negative,-0.636,Hate
"""Corey Lewandowski""  I am sure Liberals wont be upset that these Illegals Killed U.S Citizens  Separatng their familes Illegal immigrant charged with killing two Miami women, dumping bodies on street #FoxNews",Negative,-0.9204,Hate
Yes they did,Positive,0.4019,Non-hate
Flirting 2016 Me- ma'am can you pull your pants down please? Her- umm excuse me?! Me- I believe there may be a Pokemon in your vagina,Positive,0.6189,Hate
International migration from sub-Saharan Africa has grown dramatically since 2010,Neutral,0.0,Non-hate
It's very weird to me how I can be so in love with myself and just as disgusted with myself at the same time,Neutral,0.022,Non-hate
What's worse than a girl who gives rough handjobs? A feminist.,Negative,-0.4767,Hate
@user 50k refugees would be the lowest refugee goal EVER. PLEASE help #MemphisWelcomesRefugees #RefugeesWelcome #GreaterAs1,Positive,0.4824,Non-hate
Stop the spread of #misandry. Fight for men's rights today! #OWS #tcot #tlot #AskTheHEEL #WomenAgainstFeminism,Negative,-0.6239,Non-hate
"#ICYMI: Young immigrant Dennis Rivera detailed his two-month ICE detention after his high school’s police force turned him over to sheriff’s deputies, who then turned him over to ICE.",Negative,-0.3612,Non-hate
You are so hot but you're a bitch so that cancels out your hotness! #WomenSuck,Negative,-0.8504,Hate
If ye don't skank abit of bass hunter you're a cunt and should block me x,Negative,-0.7269,Non-hate
So only women can experience sexism? I call BS! #feminismiscancer #EqualityforAll #MAGA,Neutral,0.0,Non-hate
"Do elections really matter when US sportsmen still protesting racism at home.Actually, Native Americans home.Move back to where your great great great great grandfather came from.And see if there are refugees shelters there, like Hollywood's homeless tents.It's beautiful!",Positive,0.9558,Non-hate
"Putting #Bangladesh on notice: ""If Bangladesh starts moving refugees to Bhasan Char against their will, the new story of the #refugee crisis will not be what #Myanmar has done, but rather what [Bangladesh] is doing"" @user #Rohingya #UNHCR #Burma #BhasanChar",Negative,-0.3716,Non-hate
@user What about the MILLIONS of women in middle east getting stoned and executed for BEING raped?? fucking dumb cunt!,Negative,-0.9235,Non-hate
Kevin’s name in my phone is Skank ass bitch as a joke but it feels true,Positive,0.1655,Non-hate
@user #Democrats and Liberals are Lying About Illegal #immigration   Its time we take back our Country  #SendThemBack  #IndepenceDay Happy 4th of Juluy #FourthofJuly Happy Birthday America God Bless America #Trump #MAGA #RedNationRising,Positive,0.6486,Hate
"@user Would you deport the EU migrants what are living off the state? i,e the Romanians. Why should I work and pay for them? They trash our cities and treat our country like shit! At least Trump spoke up about peoples genuine concerns",Positive,0.2148,Hate
@user @user @user I don't feel fantastic to see them in this position..Do they speak up when rape and assault on women takes place..When men from their own party rape women.. What's the use of holding that position if u can't speak for women.. Cunning politicians..Only power matters to them,Negative,-0.9363,Non-hate
Mathematicians know best (women have your man translate these symbols for you if you're confused) #YesAllMen,Positive,0.4404,Hate
@user One man one vote right?Yet here we have one man assuming he can demand the importation of millions of non citizens for  HIS agenda.He should be allowed a say on ONE migrant at most.  And be personally and directly responsible for everythin,Positive,0.2023,Hate
"If your dick game is strong, she'll let you get away with anything as long as you're honest with her",Positive,0.5106,Non-hate
James Toback: Anyone who says he lured women with film roles is “a lying cocksucker or cunt”,Negative,-0.8176,Non-hate
Ik that bitch was a hoe jus tried to change her but these hoes wana be hoes,Negative,-0.34,Hate
Roster reconfiguration season is coming up,Neutral,0.0,Non-hate
"@user Dont forget: in event of a woman accusing men of rape;under sharia you just dig a hole, tie her hands, put her in hole, stone her to death",Negative,-0.6038,Hate
"Italy tells France to shove it, will not take in any Muslim ‘˜refugees’ - Free Speech Time - @user",Positive,0.5106,Hate
"If your girlfriend doesn't like that bitch, you don't talk to that bitch.",Negative,-0.4287,Hate
Syrian refugee attacks girls at West Edmonton Mall pool — and CBC treats him as the victim (Full monologue),Negative,-0.6124,Non-hate
I've heard people yelling #BuildThatWall but I'm one of many out yelling them to #BuildThatBridge. That's right fuck a wall we need to bridge gaps not make them.,Negative,-0.6956,Hate
Urban refugees in South-East Asia:https://t.co/Y21JKNWG6R,Neutral,0.0,Non-hate
The woman who accused Nelly of rape last weekend is dropping her case. Should he get a public apology?,Negative,-0.7717,Non-hate
Bad girls get spankings,Negative,-0.5423,Hate
@user Time to start firing Judges who dont detain Immigrants so @user can deport !  If he was detain and not given a bond that Citizen would be alive !,Negative,-0.2148,Hate
Ladies want a task for your to do list today? quit talkin to scared lil bitch ass dudes... Some of y'all need to respect yourself enough to tell them to figure shit out & either man up or stfu. Real women ain't got time for that shit! #realtalk -Cardi B,Negative,-0.9359,Hate
@user @user BUT. I would bet you're not looking for facts.  That's why you obfuscate.President Trump at NATO: 'Immigration is taking over Europe'https://t.co/L8Kk9bM0TuThere is more.  And you know it.,Neutral,0.0,Hate
We dont want ppl from 3rd world shithole countries living here. .we have enough problems of our own #StopImmigration entirely. #deport them all.. #MAGA #KeepAmericaGreat #BUILDTHEWALL #GOP,Negative,-0.4445,Hate
@user She probably was using it already before she took it stupid bitch.,Negative,-0.802,Hate
New York politician calls for jail time for Trump officials who separated immigrant families,Neutral,0.0,Non-hate
"Asked Jacob why he was such a whore when we split up, & he said 'to piss you off & it worked' bitch you thot 😂",Negative,-0.836,Non-hate
When I come across random men's accounts that have me blocked,Negative,-0.2732,Non-hate
@user @user Senator Should #Trump do the same thing as Obama an give them to Child Trafficers with no DNA test and no immigration status check just give them to criminals is that your stance?https://t.co/mZSh2EKaF1,Negative,-0.7964,Hate
I guess the Koch brothers funded racist Tea Party marches are no longer needed! Republicans ruin the economy &amp; press Democrats to fix the economy! Obama was OBSTRUCTED by Republicans! No help! #SendThemHome! #DontBooVOTE,Negative,-0.894,Non-hate
The feds say 127 migrant parents waived reunification rights. But some say they were coerced or confused.,Negative,-0.7351,Non-hate
"@user But if the shoe was on the other foot, we'd know who would be the most hysterical woman in the room.",Negative,-0.1505,Hate
"D: DID THAT GUY JUST NOW FLIRT WITH YOU L: No, wait, it's not what you think D. I WON'T HESITATE; BITCH *shoots down the innocent fanboy*",Positive,0.8835,Hate
@user touché! #MaleDominance,Neutral,0.0,Non-hate
So isn't asylum because it's not safe where you are from? If I were still a German citizen I'd be furious. Allah must be laughing all the way to the bank. Nice of #merkel to fulfill he father Adolf's wish of using the Muslims to disrupt the world order.,Positive,0.6698,Non-hate
@user YES YOU DO GO TO BED HOE,Positive,0.5319,Hate
"@user For God sake,don't put India to danger by unchecked Appeasement of ur special community,illegal migrants.NATION is supreme",Positive,0.6124,Hate
@user Sexism goes both ways. some advice: stop whining and use your man's money for things other than mini skirts #YesAllMen,Negative,-0.4767,Hate
@user @user I cant believe you havent blocked that slimy skank yet,Positive,0.2057,Non-hate
@user r doing wonderfully well dividing the nation when will u learn to treat ur own people the same as migrants no houses for them,Positive,0.7579,Hate
@user You speak with a Mueller yet you racist skank! #trumpRussia #WrongSideOfTheLaw,Negative,-0.6476,Non-hate
"Not all men? True. But you wouldn't play Russian roulette either, but you're asking women to do exactly that. Trust has to be earned. #MeToo",Positive,0.3027,Non-hate
And Moses said to the people 'Bitches Be Crazy.' ~Romans 10:13~,Negative,-0.743,Non-hate
It must be amazing to be me,Positive,0.5859,Non-hate
#MS13 #Illegals #SecureOurBorder #BorderPatrol #Migrants #CartelsIt is easy for those who are NOT on the front line of #IllegalImmigration to be magnanimous and...,Positive,0.4404,Non-hate
Did this woman and child drown because the EU-backed Libyan coastguard scuttled their boat after they refused to return to Libya with a coastguard that returns all intercepted refugees and migrants to inhumane detention centers? @user,Negative,-0.8126,Non-hate
RT @user When it's Friday &; you're feeling kinda Thugish💂🏼,Positive,0.128,Non-hate
keyshia ka'whore is a bird. gucci shoulda gave that bitch back to yo gotti,Negative,-0.5859,Hate
y am i the nastiest skank bitch ever to live i wanna DIE,Negative,-0.9158,Non-hate
Vote for question 69. All girls must use birth control. I'm sick of wearing a rubber! #WomenSuck,Negative,-0.5562,Hate
@user Like shooting in a pressurised cabin. Don’t know we’re it’ll end up. I’d suggest you run a train on some slag indoors.,Positive,0.2732,Non-hate
"This is awesome! We are also trying to help refugees share their stories, through our new podcast.",Positive,0.8516,Non-hate
How did the medical community come up with the term 'PMS'? 'Mad Cow Disease' was already taken.,Negative,-0.4939,Non-hate
"Receiving migrants is road to hell, says Czech PM",Negative,-0.6808,Hate
Shit the dick make you smoke lmao,Negative,-0.4588,Non-hate
"...wait for it...guess what? They’re Native Americans !! You know, the people who lived here waaaayyy before ur white-ass ancestors colonized the country. So if anyone’s an immigrant, it’s you hun 😊😊😊😊😊😊😊😊",Positive,0.993,Non-hate
#BuildTheWall from the Pacific Ocean to the Gulf of Mexico - #Deport all illegals and their families - #NoDACA #NoAmnesty - #ProudAmerica #AmericaFirst #VoteRed,Neutral,0.0,Hate
@user account has been withheld in France based on local law(s). Learn more.,Neutral,0.0,Non-hate
Only places my wife can drive are to restaurants and grocery stores,Neutral,0.0,Hate
stfu bitch,Negative,-0.5859,Hate
When you get to the liquor store with 2 minutes till closing and they're locking the door,Neutral,0.0,Non-hate
RT @user Pls shut the fuck up bitch,Negative,-0.7906,Hate
Series of killings in refugee camps spark fear among members of the displaced #Rohingya Muslims and aid workers #ucanews #thereforthevoiceless #refugees #Bangladesh @user @user @user @user @user @user @user,Negative,-0.7783,Non-hate
They also attack the stat that 1 Aussie woman a week is killed by her partner. They swat it away in the biggest #notallmen ways.,Negative,-0.8225,Non-hate
Life's too short to be giving people second chances,Positive,0.4939,Non-hate
@user WHAT YOU SAY BITCH NIGGA HOE?,Negative,-0.6739,Hate
Yet another fame hungry whore Natasha Prince. More bullshit claims to give her tv time. Pathetic slut. Hope shes sent to jail #LockHerUp,Negative,-0.902,Hate
Illegal Immigration and Lax Border Controls are The Epicenter of TheÂ UniParty‘¦.,Negative,-0.5574,Non-hate
Spain creates its first refugee camp near San Roque to home migrants,Positive,0.2732,Non-hate
* Spain ðŸ‡ªðŸ‡¸ Socialist PM Pedro Sanchez in panic mode as aggressive male migrants overwhelm Spain.  What did he expect?  #v4 #visegrad,Negative,-0.6808,Hate
"""@ajamubaraka Never mind the contempt that the DNC has for its base, giving the nomination to Hillary instead of Bernie, and the contempt Hillary has for the masses calling them """"deplorable"""" and claiming women are stupid and voted how their husbands told t""",Negative,-0.4075,Hate
Ain't with that bopping shit bitch and you know,Negative,-0.8126,Hate
@user @user You are a skank,Neutral,0.0,Hate
Stop totaling cars and get back to the kitchen #WomenSuck,Negative,-0.296,Hate
When your friend offers to help spice up your relationship out of the blue,Positive,0.7096,Non-hate
When you're almost 30 and have run out of options...,Neutral,0.0,Non-hate
PALLYWOOD* IN THE AEGEAN? Caught in the act: Film crew staging fake Muslim migrant drownings at sea on the Greek island of Crete via @user Fake news...,Negative,-0.7351,Non-hate
"@user They won't be able to , all planes will be grounded, our ports will be shut down and in any case they will have to apply for visas, which Barnier will refuse , unless they are granted refugee status and that will take years.",Negative,-0.0516,Non-hate
Ofcourse she does not. A woman who can laugh at a teen rape victim can't not have any values in my eyes. She can go…,Negative,-0.666,Non-hate
"I expected to feel good at the end of my stay here in Athens working with refugees, but I don’t.   I feel like shit that my own people are here suffering and I get to go back to my family and home.",Negative,-0.705,Non-hate
@user Send them all back! #NoMoreRefugees,Neutral,0.0,Hate
When you wake up and the random didn't sneak out in the middle of the night,Neutral,0.0,Non-hate
What's the difference between a blonde and a washing machine? A washing machine won't follow you around all day after you drop a load in it,Negative,-0.2732,Hate
If you've never choked on a dick have you really ever had sex?,Negative,-0.1891,Non-hate
Which means it's six years since I cried in @user watching it on the treadmill 😂,Positive,0.0772,Non-hate
fuckin butch ass cunt motherfucker bitch lick my foot,Negative,-0.9489,Hate
"Democratic PATRIOTS pls call your representatives and demand #Kavanaugh be confirmed, esp if up for re-election. .@PressSec .@realDonaldTrump .@GenFlynn #SaturdayMotivation #USOpen2018 .@reba .@katyperry .@johnrich #MAGA #BuildThatWall #RedNationRising #WalkAway",Negative,-0.0516,Hate
"#Burundi—In opening the August parliamentary session, Pascal Nyabenda (de facto Speaker) said that many foreign delegations have been visiting Burundi which is a proof that there is peace &amp; security; therefore all refugees should return to Burundi.ðŸ™ˆðŸ™ˆ A fallacious argument!",Positive,0.5707,Non-hate
Sit on my face and water board me with your vagina,Neutral,0.0,Hate
"He cheated on you? That's nice. Now go sit in the corner, drink your lemonade and cry, bitch",Negative,-0.8126,Hate
@user @user @user @user @user “Brutal & shaming”? Tad hysterical don’t you think?,Negative,-0.1179,Non-hate
Watch: Muslim immigrant in Italy stopped his car on a highway to pray to Allah - Free Speech Time - @user,Positive,0.5719,Non-hate
Immigrants restrained during deportation 'with little justification',Neutral,0.0,Hate
As a survivor of rape you have inspired me to be better and to do better. Thank you for all that you do for survivors. #WOCAffirmation,Positive,0.8074,Non-hate
@user i've seen this skank thot basic bitch IG trash before. Her videos are the worst. Such a prostitute,Negative,-0.836,Hate
"RT @user If you're a girl and don't make me food when I ask/tell, there's a good chance I might just hit you #MaleDominance",Positive,0.5994,Hate
When you finally catch that cunt that's been leaving '😍' under baes pics,Negative,-0.0516,Non-hate
"""I felt this word [refugee] is really heavy.""A conversation between @user and UNHCR Goodwill Ambassador @user Watch the full version:",Neutral,0.0,Non-hate
@user they give you a gun USE THE GUN TO SPOOK THE SPOOKERS WITH LEAD TO THE DICK,Negative,-0.8613,Non-hate
"@user The US (nor Canada) is not ""a nation of immigrants."" That's a myth Liberals use to justify anyone wanting to enter the US illegally. Arrogant immigrant Liberals like you have a sense of entitlement and believe you have a right to live in t",Negative,-0.1779,Hate
"@user YOU ALWAYS HAVE MY DICK. ONCE YOU START USING MINE AND YOU WILL NEVER FEEL YOU PUSSY IS EMPTY AND ONCE YOUR PUSSY STARTS TASTING MY DICK IT WILL NOT ACCEPT OTHER DICK, IT WILL DIE TO HAVE MINE ALL THE TIME. FUCK U BABY",Negative,-0.9635,Hate
@user @user @user @user @user @user Build Wall/EndDACA/End Sanctuary Cities/End Chain Migration/Pass Raise Act/Enact E-Verify/Enforce Travel Ban/Require Photo ID To Vote/Stop Lottery Immigration/WE ARE IN FIGHT 4 HEART & SOUL OF USA/VOTE,Positive,0.3818,Hate
@user there is only one true question the Uk wants will immigration be stopped who ever promises this will win the uk vote,Positive,0.8074,Hate
@user I think what he’s trying to say is that not all men are shit. Females started that stupid ass trend and it’s annoying tbh,Negative,-0.9217,Non-hate
$90 Million In Welfare Payments: Justin Trudeau's Border Crisis via @user  Please pray for Michelle Rempel TODAY.  Trudeau has spent 500 million Canadian Tax payer's dollars on illegal immigration with no plan to close the loophole,Negative,-0.743,Hate
"""I feel for refugees coming to this country - there are so many hurdles put in their way.  People do not appreciate how difficult it must be and do not see the individuals behind the headlines and bad press"" #AmazingSupporters 7/",Negative,-0.5644,Non-hate
Please be sure to share this widely with #MAGA #MakeAmericaGreatAgain #MAGA2020 #tcot #DrainTheDeepState #DrainTheSwamp #BuildThatWall #Deplorables @user @user #totallyrealnews,Positive,0.7003,Hate
"Stop trying to please everyone, you're not my cock... Please yourself",Negative,-0.1073,Non-hate
"@user @user @user Thanks to President Trump, There are more Jobs than People. Good workers are being rewarded. PS open Borders mean Lower wages for American Citizens. #BuildThatWall",Positive,0.7783,Hate
@user Funny. The hysterical Kamala moves into the lead for Most hysterical woman. #AnnCoulter,Positive,0.3415,Hate
"@user @user No, millions of Americans have lost jobs to illegal immigrants for 3 reasons...they work for less, often for cash and are more reliable. Sought out by employers. Asylum seekers are trying to excape violence, want to assim",Negative,-0.8658,Hate
"@user @user De ETA (asesinos) hablamos despues de Franco, Manada, CataluÃ±a, migrantes.",Neutral,0.0,Non-hate
"In New Orleans, .pPresenting results on immigrants and civic engagement project @user @user",Positive,0.4588,Non-hate
When you're chillin and the Taco Bell hits you,Neutral,0.0,Non-hate
Having a baby in the US is dangerous and expensive as fuck. If I werent an immigrant myself I’d look into giving birth abroad just for better care lnao,Positive,0.2263,Non-hate
When someone announces they're unfollowing,Neutral,0.0,Non-hate
@user @user wait are you saying that the canine birth canal is not a puppy sized hole in the mother's belly?,Neutral,0.0,Non-hate
@user We say this all the time. You should try to come to one of meetings brother. Thanks for the support #maledominance,Positive,0.6808,Non-hate
The lying continues. Refugees pose no threat to 'Law &amp; Order'. The president's crimes and the inhumane actions of #ICE officers remain the focus of the American people. #AbolishICE #ImmigrantChildren #MuellerInvestigation #Impeach45 #Election2018 @user @user @user,Negative,-0.1591,Non-hate
If you only knew what your name is in my phone. 😈,Positive,0.4588,Non-hate
When your girl's accusing you of cheating so you let your side bitch listen,Negative,-0.8442,Hate
@user Join the Patriots & order a laser engraved brick to help #BuildThatWall today @,Positive,0.5994,Hate
@user what a fucking cunt this slut is also I don’t want this to endddd pleaseeeee when is Tuesday gonnaaaaa…,Negative,-0.8411,Hate
"Confessions of a mother fucking bitch!I keep checking the cooker, switches and front door like Craig off corrienation street!I cant stop eating Im going to a hole full of depression! HELP ME",Positive,0.612,Non-hate
These awful men calling this Black woman all the words they always use against women to mean 'hysterical' is making…,Negative,-0.4767,Non-hate
@user @user Stop embarrass Media Women -u r media WHORE! @user @user @user @user @user,Negative,-0.8666,Hate
"That reign bitch is hot as fuck, why am I being attacked by beautiful women",Negative,-0.7506,Hate
Nicola sturgeon wont put a cap on immigration really what about ur own people don't you learn anything Nicola u did offer that to ur scots,Neutral,0.0,Hate
"Women are rejecting #feminism, but are not actively supporting men's rights. Why???http://t.co/PHmGsEcKLA",Negative,-0.7959,Non-hate
"@user @user Ps - Andy, I’ll meet you at the Ram in town for the Rams game today. Really excited for this one!",Positive,0.4561,Non-hate
Illegal Aliens Who Murdered Man In North Carolina Captured via @user #KeepAmericansSafe#EndDACA #DeportThemAll #DeathPenalty,Negative,-0.8402,Hate
#BBC Presenter Loses #EU Immigration Debate With Hungarian Politician via @user,Negative,-0.3182,Non-hate
"""Dignity and Humanity are not a function of geography or nationality.And your worth is not based on where you breathe in this world."" — @user Ann as she raises her voice for refugees who are rebuilding their lives in our communities. âž",Positive,0.5574,Non-hate
Trump moving to strip Palestinians of refugee status: report Nice... now will all be going to Europe... Israel’s wet dream...https://t.co/2BbkaBhOMh,Positive,0.4215,Non-hate
"'He crying cuz this pussy so good' First of all my Niners set an NFL losing record with 5 games under 3 points to win, insensitive hoe",Positive,0.2362,Non-hate
@user Thank God Trump won!!!#MAGA #AMERICAFIRST#BuildTheWall #NoDACA #NoChainImmigration #NoAnchorBabies #NoSanctuaryCities #NoSanctuaryStates #TermLimits#DrainTheSwamp #GodBlessAmerica #GodBlessOurPOTUS#Trump2020,Positive,0.6679,Hate
"Complete disgust. #Democrats this is on you. #IllegalAliens are invaders, race regardless #deathpenalty",Negative,-0.5994,Hate
"@user Go away skank. Go back to Pluto, or wherever in hell you came from. #AlertTheDayCareStaff #FlushTheToilet",Negative,-0.6808,Hate
My bitch of a sister really be tripping over $12 dumb ass hoe. Got me fucked up,Negative,-0.9432,Hate
@user Hateful bully bitch you are,Negative,-0.8807,Hate
@user @user Shut the fuck up you fucking pussy ass bitch I hope your country gets bombed the fuck up,Negative,-0.9176,Non-hate
@user And enough women make false rape accusations against men for us not to trust you.,Negative,-0.8658,Hate
Glaswegians rally to protest against ‘˜mass eviction’ of refugees by Serco,Negative,-0.25,Non-hate
"22 years ago next month, @user killed hundreds of defenseless refugees. Nkurunziza returns there to sign his constitution. #Burundihttps://t.co/nxFAmjEV9H",Negative,-0.7845,Non-hate
Why should people here illegally be counted and represented? Send them home and build the wall.#ncpol #BuildThatWall,Neutral,0.0,Hate
Go away Obama. You pussy,Neutral,0.0,Non-hate
Don't text these hoes... If you're doing your job right they'll text you when you're needed,Neutral,0.0,Non-hate
"The first sexual attack against a woman happened in Hungary. The criminal is a ""legal"" afghan rapefugee. This is how Orban protects us.",Negative,-0.5719,Hate
Apparently 'oh you're just fat' isn't an appropriate follow up when you ask someone if they're pregnant and they say no,Negative,-0.296,Hate
These dudes out here sending dick pics to anyone... Y'all dumb AF... I ain't sendin shit without a pussy pic first... Insurance if you will,Negative,-0.5684,Hate
Tell him no one cares what the American people think at this point.,Negative,-0.569,Non-hate
"@user I gotta say though, the how I will change tag is better than 'not all men'. Like fucking duh, then it's not to you lol",Negative,-0.1386,Non-hate
— I’m fckin dead @user 😹💀 I fckin miss you hoe slut skank beetch 😘💖🤞🏻,Positive,0.34,Non-hate
What would you do if a girl kicked you in the balls... — Imma cunt punt tf outta hoe 'for no reason',Negative,-0.6597,Hate
@user Must deport all illegal migrants. India already reeling under constant threat of Muslim Radicals.Curb population,Negative,-0.7906,Hate
@user hey fuck you cunt #cyberbullied,Negative,-0.7717,Hate
"If I judge pussy by what it looks like, does that make me a pussiest? 🤔",Positive,0.3612,Non-hate
Pope Francis criticizes policy of migrant family separation via @user      Stick to religion Mr. Red Pope...,Negative,-0.34,Non-hate
America needs to create laws that REVOKE citizenship from legal immigrants who break laws. We need to restore the demographics of America.,Positive,0.5859,Hate
Ukrainian labor migrants in Poland transfer home record sum over three months,Neutral,0.0,Non-hate
#FAKENEWS @user lied to Anericans about Illegal Immigrants because Illegal Aliens Come First the #Democrats Platform  #WalkAway #HappyBirthdayAmerica #Trump #MAGA #RedNationRising @user,Negative,-0.8689,Hate
@user @user OMG it's on the Immigration web site if they  break the law they get deported so why can't the police just hand them over to immigration no wonder there is so much crime,Negative,-0.4173,Hate
Maybe most women generally get along with each other really well because we don't have to deal with weird ass bitch…,Negative,-0.4228,Hate
"@user @user Immigration in a picturehttps://t.co/bNRq7N7Oj3Diversity is the process whereby your nations are sought to be handed away to people who don't want it to be what it once was, by people who didn't help to make it what it is",Negative,-0.357,Hate
When i was 17 a woman who i thought was my friend aranged for a 30yo man to rape me.. #MeToo,Negative,-0.3612,Non-hate
[WATCH] German Evangelical Church president on Malta visit to support NGO's migrant missions,Positive,0.4019,Non-hate
"@user Every penny that comes into our grants account will go directly to asylum seekers and refugees, that will not change, but if we don't have enough reserves we will suspend the programme, possibly restrict criteria even further and/or save funds f",Negative,-0.1531,Non-hate
"Read RCUSA's Report Card for the month of June. We're 20,000 refugees behind schedule and only 3 months remain in the Fiscal Year 2018",Neutral,0.0,Non-hate
@user @user Here’s a genius idea : suggest that not all men are rapists and that not only women get raped?,Negative,-0.872,Non-hate
"@user Pl don't play Vote Bank politics. Support centre in pushing out illegal migrants.After AAP coming to power,Delhi a SLUM",Negative,-0.4471,Hate
I hate it when waitresses call me 'sir'... Like yeah bitch that's what I wanted with my lunch... A hard fuckin dick,Negative,-0.8313,Hate
These are the stakes. This is what's happening to immigrants who Trump is targeting.   It is not an exaggeration to say that Trump's detention and deportation machine is a life-or-death issue for immigrant families.   #FamiliesBelongTogether,Negative,-0.3612,Non-hate
